name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
43 Stockport Crescent Thornhill Park VIC 3335,$380,"[-37.7109819, 144.6227981]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['4.9 km away', '5.9 km away']"
1/29 Studley Street Mulgrave VIC 3170,$470 per week including garden maintenance,"[-37.9325092, 145.1643472]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.9 km away', '9 km away']"
77/79 Whiteman Street Southbank VIC 3006,$750 Per Week,"[-37.8265664, 144.9562363]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.7 km away', '4 km away']"
20 Clara Street Preston VIC 3072,$650,"[-37.73096839999999, 144.9956723]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.5 km away', '2.3 km away']"
2/36 Strathmerton Street Reservoir VIC 3073,$410.00 per week,"[-37.7152465, 145.0192103]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 26th September 2022",Townhouse,"['0.7 km away', '1.2 km away']"
2/42 Clay Street Moorabbin VIC 3189,$450.00,"[-37.9362384, 145.0466945]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.5 km away', '1.7 km away']"
78 Pitt Street West Footscray VIC 3012,$340 Per Week,"[-37.7926143, 144.8647635]","['3 Beds', '1 Bath', '1 Parking']","This home compromises of 3 bedrooms, a spacious kitchen and is situated in a quiet street within the very popular West Footscray precinct.
Just a short drive to Highpoint Shopping Centre and conveniently located with all your shops, public transport and schools. Contact Bells Deer Park 9363 9888",Available Now,House,"['0.8 km away', '1.7 km away', '2.2 km away']"
2/62 The Parade Ascot Vale VIC 3032,$780.00,"[-37.7726271, 144.9167757]","['3 Beds', '2 Baths', '2 Parking']",** BOOK INSPECTION ONLINE OR SAVE TIME VIEW OUR 3D TOUR &amp; APPLY **,Available Now,Townhouse,"['0.8 km away', '1.8 km away', '8 km away']"
4 Cope Street Coburg VIC 3058,$455.00 Per Week,"[-37.7366044, 144.9619795]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.1 km away', '3.1 km away']"
12 Yates Lane Parkville VIC 3052,$730 per week,"[-37.7861645, 144.9414954]","['3 Beds', '2 Baths', '1 Parking']",Mary Khudhur,Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away']"
10 Saint Mangos Lane Docklands VIC 3008,$900,"[-37.8145392, 144.9414692]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,['2.3 km away']
26 Hardy Street Rye VIC 3941,$595.00 pw,"[-38.3688577, 144.7949204]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.6 km away', '8.1 km away']"
39A Nottingham Av Somerville VIC 3912,$520,"[-38.2256568, 145.1665806]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '0.5 km away', '8.7 km away']"
28 Werner Avenue Marshall VIC 3216,** APPLICATIONS CLOSED UNDER OFFER **,"[-38.1912025, 144.3557469]","['3 Beds', '2 Baths', '2 Parking']","* Family home with two living areas
* Master bedroom with walk in robe and ensuite at front 
* All other bedrooms with built in robes are situated at the back of house
* Large open plan, tiled living/dining/kitchen zone
* Separate, open study (no door) and rumpus room
* Large kitchen with gas cooking, dishwasher, large pantry and plenty of cupboard space
* Main bathroom with bath and separate","Wednesday, 19th October 2022",House,"['1 km away', '2.8 km away', '4.7 km away']"
3706/283 City Road Southbank VIC 3006,$850 per week,"[-37.82730979999999, 144.9588705]","['3 Beds', '3 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.8 km away', '3.9 km away']"
2120/551 Swanston Street Carlton VIC 3053,$750 per week,"[-37.8056839, 144.9627442]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 24th September 2022",Apartment / Unit / Flat,"['0.7 km away', '1.1 km away']"
2/23 Lillian Street Clayton VIC 3168,$530,"[-37.9209394, 145.1180778]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",Townhouse,"['1.1 km away', '1.2 km away', '2.5 km away']"
1/1773 Dandenong Road Oakleigh East VIC 3166,$530,"[-37.9034564, 145.1105018]","['3 Beds', '2 Baths', '2 Parking']","Fully repainted, fully re-carpeted this modern and spacious 3 bedroom plus study with built in robes townhouse comprises spacious lounge area with timber floating floors, modern kitchen with gas cooking adjoining meals area, main bedroom with full ensuite, separate large main modern bathroom with separate shower and separate bath, separate laundry, fans in bedrooms upstairs, 3 WC's, paved rear",Available Now,Townhouse,"['0.4 km away', '2.8 km away', '5 km away']"
32 Salmond Street Deer Park VIC 3023,Enquire Now: $320 per week,"[-37.7615689, 144.7678323]","['3 Beds', '1 Bath', '1 Parking']","Comprising of 3 bedrooms, central bathroom, recently renovated gourmet kitchen w/ stainless steel cooktop, separate living and dining areas",Available Now,House,"['0.3 km away', '0.4 km away', '0.9 km away']"
7/12 Eleanor Street Footscray VIC 3011,$520 per week,"[-37.79086720000001, 144.8853206]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.4 km away', '0.8 km away', '0.8 km away']"
47 Dredge Street Reservoir VIC 3073,$450 pw,"[-37.6957831, 144.994209]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.8 km away', '0.8 km away', '7.6 km away']"
28 Dunne Street Kingsbury VIC 3083,$350 per week,"[-37.7150511, 145.0403156]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '1.2 km away']"
4/67 Walsh Street South Yarra VIC 3141,$1000 per week,"[-37.8362657, 144.9849505]","['3 Beds', '1 Bath', '1 Parking']",Liam Mulligan,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.8 km away', '2.6 km away']"
15 Theodore Street St Albans VIC 3021,$330 pw,"[-37.7371571, 144.7986559]","['3 Beds', '1 Bath', '2 Parking']","x3 bedrooms - x1 with BIR &amp; another freestanding robe, separate formal lounge, kitchen with gas cook top, central bathroom, separate laundry and WC. Remote control door carport to garage. Within 5 minutes to all amenities.",Available Now,House,"['0.3 km away', '1.2 km away', '2.5 km away']"
2/11-13 Perrett Avenue St Albans VIC 3021,$350 pw,"[-37.737205, 144.819346]","['3 Beds', '1 Bath', '2 Parking']","3 bedrooms (Bir's),
Spacious formal lounge with ducted heating &amp; cooling,
Kitchen with gas cook top, adjacent meals area,
Central bathroom with bath &amp; shower recess, separate laundry &amp; W.C,
Featuring lock up garage, and court yard,
Within 5 minutes to Shops, Schools &amp; Public Transport,",Available Now,Apartment / Unit / Flat,"['1.1 km away', '1.4 km away', '2.1 km away']"
523 Abbotsford Street North Melbourne VIC 3051,$530 pw,"[-37.7940968, 144.9467834]","['3 Beds', '1 Bath', '1 Parking']","Just a stones throw away from Royal park, hospitals and schools with a tram stop at your door step, what more can you ask for! Comprising of a spacious bright lounge area, compact kitchen, bathroom with shower over bath and 3 large bedrooms. Also included is rear parking access, laundry taps and a 2nd living space or study. Get in quick! Rent $530 p/w",Available Now,House,"['0.6 km away', '0.8 km away']"
24 Henderson street Laverton VIC 3028,$360,"[-37.8494882, 144.7771469]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,['0.8 km away']
198 Barkly St Brunswick VIC 3056,$900 weekly,"[-37.776835, 144.965714]","['3 Beds', '2 Baths', '1 Parking']",Bonita Carroll,"Monday, 19th September 2022",House,"['0.5 km away', '0.7 km away', '2.4 km away']"
76 Hertford Road Sunshine VIC 3020,$450,"[-37.782303, 144.8406168]","['3 Beds', '1 Bath', '3 Parking', '736m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '0.8 km away', '2.6 km away']"
27 Dunbar Avenue Sunshine VIC 3020,"$520 PW / $2,260 PCM","[-37.7982035, 144.8266131]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '0.9 km away', '4.1 km away']"
54 Lincoln Avenue Coburg North VIC 3058,Under application,"[-37.7191055, 144.9557415]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1.8 km away', '2.3 km away']"
1/120 Thomas Street Brighton East VIC 3187,$595.00,"[-37.907888, 145.025167]","['3 Beds', '1 Bath', '1 Parking']",Delightfully positioned Brighton East home in the McKinnon Secondary College zone. This neatly presented brick home is an excellent and affordable family home to lease. ,Available Now,House,"['0.8 km away', '2.2 km away', '3.9 km away']"
17 Kerford Cres Point Cook VIC 3030,$375 per week,"[-37.8776553, 144.7314855]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1.3 km away']"
1 Bluff Rd Merricks Beach VIC 3926,$725,"[-38.3997481, 145.1048468]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['3.1 km away', '10.2 km away']"
37 Beach Road Mentone VIC 3194,$950 pw,"[-37.9856825, 145.0524109]","['3 Beds', '2 Baths', '2 Parking']","*OPEN FOR INSPECTION TIME TO BE SCHEDULED, PLEASE REGISTER YOUR INTEREST VIA EMAIL*","Friday, 23rd September 2022",House,"['0.6 km away', '1.3 km away', '1.7 km away']"
2/227 Gallaghers Road Glen Waverley VIC 3150,$490,"[-37.87821, 145.178104]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.4 km away', '3 km away']"
11 Grammar Street Strathmore VIC 3041,$800 Per Week,"[-37.7388713, 144.9247738]","['3 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '0.7 km away', '9 km away']"
18 Bourke Crescent Geelong VIC 3220,$500.00,"[-38.1548142, 144.3667657]","['3 Beds', '2 Baths', '2 Parking']","In a prime location this newly renovated period home, comprises of three bedrooms, with a spacious master that includes walk in robes and ensuite. 
Large living areas with heating. 
A generous size kitchen with modern appliances which flows into a light filled dining space. 
With gardening included in lease there is no stress to ensure it is maintained.
Close to local cafes, schools, Geelong",Available Now,House,"['0.6 km away', '0.8 km away', '1.3 km away']"
106 Stevedore Street Williamstown VIC 3016,$600.00,"[-37.8563297, 144.8945483]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '0.8 km away', '9.2 km away']"
3/4 Percy Street Newport VIC 3015,$640.00,"[-37.8349046, 144.8738699]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 21st October 2022",Townhouse,"['0.6 km away', '6.3 km away']"
295 Main Road Albanvale VIC 3021,Under Application!,"[-37.7459531, 144.7700614]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.5 km away', '1.5 km away']"
4/82 Trenerry Crescent Abbotsford VIC 3067,$675 Per Week,"[-37.79793040000001, 144.9981836]","['3 Beds', '1 Bath', '1 Parking']",Evelyne Surja,Available Now,Townhouse,['0.9 km away']
1/15 Cromwell Street Glenroy VIC 3046,$480 per week,"[-37.7024954, 144.922322]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",Townhouse,"['0.4 km away', '0.6 km away', '2 km away']"
4/13 Campbell St Glen Waverley VIC 3150,Under Application,"[-37.8685291, 145.169841]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 28th September 2022",Townhouse,"['0.5 km away', '0.7 km away', '2.1 km away']"
41 Mitchell Street Maribyrnong VIC 3032,$450.00,"[-37.7835979, 144.886811]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '0.6 km away', '2.8 km away']"
69 Augustine Terrace Glenroy VIC 3046,$490,"[-37.6992216, 144.9098962]","['3 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.7 km away', '1.7 km away', '3 km away']"
8/317 Hawthorn Road Caulfield VIC 3162,$550 per week,"[-37.8836752, 145.0230372]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.3 km away', '5.9 km away']"
13 Bell Street Coburg VIC 3058,$460 per week,"[-37.7424852, 144.9767255]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.8 km away', '2.6 km away']"
2/16 Green Street Prahran VIC 3181,$695 Per Week,"[-37.85318, 144.990713]","['3 Beds', '2 Baths', '− Parking']",Tom Koller,Available Now,House,"['0.2 km away', '0.6 km away', '3.2 km away']"
26 Raven Close Ocean Grove VIC 3226,APPLICATION APPROVED,"[-38.2609463, 144.5237973]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.6 km away', '8.3 km away']"
12 Taits Road Barwon Heads VIC 3227,APPLICATION APPROVED,"[-38.2678698, 144.4984242]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.8 km away', '9.9 km away']"
7/126 Wellington Parade East Melbourne VIC 3002,$1600 per week,"[-37.8162107, 144.9859245]","['3 Beds', '2 Baths', '1 Parking']",Jordan Palma,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.4 km away', '1.5 km away']"
1/13-15 Jordan Grove Glen Waverley VIC 3150,Under Application,"[-37.88691, 145.167224]","['3 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1.1 km away']"
