name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
1/16 Browning Avenue Clayton South VIC 3169,$350,"[-37.9376257, 145.1333248]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.6 km away', '6.4 km away']"
18 Nova Street Weir Views VIC 3338,$390 pw,"[-37.7309665, 144.574155]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.1 km away', '2.6 km away', '5.6 km away']"
18 Fragrant Crescent Diggers Rest VIC 3427,$495,"[-37.62460910000001, 144.6984289]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 1st November 2022",House,"['1 km away', '4.6 km away']"
8 Geraldine Close Wheelers Hill VIC 3150,$720,"[-37.9185259, 145.1981977]","['4 Beds', '3 Baths', '2 Parking']","Get close to nature and enjoy this elegant home of exceptional value sited in a quiet and private street of the trendy Wheelers Hill. Comprising grand entrance with spacious lounge, formal dining room and gourmet kitchen overlooking parkland. Informal meals area and separate family/ rumpus room. Upstairs offers 4 generous bedrooms with full ensuite and WIR to master. This home is certainly an","Monday, 10th October 2022",House,"['1.3 km away', '1.8 km away']"
150 McIntosh Road Altona North VIC 3025,465.00 per week,"[-37.8455321, 144.8469348]","['2 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 5th November 2022",House,"['1 km away', '3.6 km away', '7.4 km away']"
3/13 Greville Street Caroline Springs VIC 3023,$500 pw,"[-37.7373901, 144.7416534]","['4 Beds', '3 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.5 km away', '0.7 km away', '6.7 km away']"
10/15 Addis Street Geelong West VIC 3218,$340.00,"[-38.1447847, 144.337044]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.1 km away', '1.5 km away', '2.5 km away']"
1 Julie Street Bundoora VIC 3083,$400pw / $1738pcm,"[-37.6962527, 145.0553455]","['3 Beds', '1 Bath', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.1 km away', '1.4 km away']"
52 Southampton Street Footscray VIC 3011,$680 Per Week,"[-37.7966876, 144.8858224]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '0.8 km away', '1 km away']"
39 Gardner Street Richmond VIC 3121,$530 per week,"[-37.81691989999999, 145.0057979]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 4th November 2022",House,"['0.3 km away', '0.3 km away', '0.4 km away']"
22 Mills Boulevard Alphington VIC 3078,$570.00,"[-37.7839509, 145.0275085]","['3 Beds', '2 Baths', '1 Parking']",***PLEASE REGISTER ONLINE PRIOR TO INSPECTION***,"Friday, 14th October 2022",Townhouse,"['0.4 km away', '3.1 km away', '4.2 km away']"
33 Brandybuck Lane Mernda VIC 3754,$450 per week,"[-37.6068928, 145.0645101]","['4 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.1 km away', '8 km away']"
6 Hope Court Noble Park North VIC 3174,$485,"[-37.9513278, 145.1951346]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",House,"['0.3 km away', '1.1 km away', '12 km away']"
2/90 Toorak Road West South Yarra VIC 3141,$360 per week,"[-37.8376842, 144.9813926]","['1 Bed', '1 Bath', '1 Parking']",Ashleigh Sumpter,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.8 km away', '2.9 km away']"
4/22A Acland Street St Kilda VIC 3182,$365 Per Week,"[-37.864704, 144.9763503]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '2 km away', '4.3 km away']"
1 Greenmount Close Narre Warren VIC 3805,$420 Per Week,"[-38.0105569, 145.2891455]","['3 Beds', '1 Bath', '− Parking']","Well presented three bedroom home only minutes drive to Fountain Gate Shopping Complex and freeway access. The three bedrooms are fitted with floorboards and have their own built in robes except one. The master has direct access to the main bathroom. There is a separate lounge room and a bright kitchen overlooking the meals area. Extra features include - Freshly painted, new flooring &amp; blinds",Available Now,House,"['0.5 km away', '0.7 km away', '17.7 km away']"
2/23 Sandford Street Highett VIC 3190,$800,"[-37.9500561, 145.0499833]","['3 Beds', '3 Baths', '2 Parking']","This townhouse is sure to impress. Features open plan living and kitchen/dining area with gas stainless steel appliances and dishwasher, downstairs bedroom with walk-in-robe and access to the bathroom, master bedroom upstairs featuring walk-in-robe and private ensuite bathroom and second living area also upstairs. Also features study area, central bathroom and private court yard with covered",Available Now,Townhouse,"['1.1 km away', '1.7 km away', '2.8 km away']"
714/157 Lonsdale Street Dandenong VIC 3175,$340,"[-37.99044110000001, 145.2142842]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.6 km away', '1.3 km away', '10.7 km away']"
29 Village Ave Taylors Lakes VIC 3038,$320 weekly,"[-37.703092, 144.7964176]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 11th November 2022",Villa,"['0.5 km away', '0.7 km away', '6.1 km away']"
417/52 O'Sullivan Road Glen Waverley VIC 3150,$585 pw,"[-37.8789745, 145.165044]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '13 km away']"
2/148 Blyth Street Brunswick East VIC 3057,$450.00 per week,"[-37.7669334, 144.9747149]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Sunday, 9th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1.2 km away', '1.5 km away']"
23 The Garlands Craigieburn VIC 3064,$410,"[-37.5749877, 144.9236558]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '14.6 km away']"
80 Gramercy Boulevard Point Cook VIC 3030,$465 per week,"[-37.9025215, 144.7602342]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",House,"['1.3 km away', '1.5 km away', '2.4 km away']"
603/151 Berkeley Street Melbourne VIC 3000,$620,"[-37.8022049, 144.9582151]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away']"
5 Camolina Way Clyde North VIC 3978,$430,"[-38.1111298, 145.3232271]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.7 km away', '15.9 km away']"
56/6-16 Anderson Road Sunbury VIC 3429,$345 weekly,"[-37.5762975, 144.7189042]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Terrace,"['0.5 km away', '0.9 km away']"
4/3 Pleasant Road Thomastown VIC 3074,$430 Per Week,"[-37.67756809999999, 145.0134708]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.6 km away', '1 km away', '1.2 km away']"
15 Taylor Drive Gladstone Park VIC 3043,"$525.00 PW / $2,281.00 PCM","[-37.6900637, 144.8897339]","['4 Beds', '2 Baths', '1 Parking']","Located in the heart of Gladstone Park within walking distance to schools, shops, public transport and parkland, this freshly painted residence offers convenience, location and space. Offering a nice manicured front yard leading up to the home, once inside you are welcomed by a formal spacious lounge room, floorboards throughout, brand new blinds, an updated kitchen with ample cupboard space and","Friday, 2nd December 2022",House,"['0.1 km away', '0.3 km away']"
5/79 Maribyrnong Road Ascot Vale VIC 3032,$400 Per Week,"[-37.7722882, 144.9178722]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.8 km away', '8.1 km away']"
1/282 Waiora Road Macleod VIC 3085,$2607pcm/$600pw,"[-37.726713, 145.061328]","['4 Beds', '3 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,['0.3 km away']
3207/241 City Road Southbank VIC 3006,$580.00,"[-37.8262537, 144.9599912]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 20th October 2022",Apartment / Unit / Flat,"['0.7 km away', '2 km away', '3.7 km away']"
275/183 City Road Southbank VIC 3006,$430.00,"[-37.8247376, 144.9617561]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 18th October 2022",Apartment / Unit / Flat,"['0.9 km away', '2.2 km away', '3.5 km away']"
88/33 Latrobe Street Melbourne VIC 3000,$750.00,"[-37.8079055, 144.9703589]","['3 Beds', '2 Baths', '1 Parking']",UNFURNISHED - Enjoy the very best of inner city living in this spacious three bedroom apartment located within the 'City Gate' complex. Located close to the beautiful Carlton Gardens and within walking distance to all the convenience and culture of the city centre.,"Tuesday, 1st November 2022",Apartment / Unit / Flat,"['0.7 km away', '1.8 km away']"
312/118 Dudley Street West Melbourne VIC 3003,$520.00,"[-37.809361, 144.9514149]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.2 km away', '1.4 km away']"
667 Nepean Highway Carrum VIC 3197,"$1,100 pw","[-38.07861949999999, 145.122776]","['3 Beds', '2 Baths', '4 Parking']","Prime positioned with stunning beachfront views; this spacious three-bedroom home delivers the perfect coastal lifestyle with bay views including beachfront access. Situated on a full block, located within minutes of cafes, shops, and transport this home is truly incredible. Polished hardwood floors, double glazed windows, two separate living areas, with double lock up garages. Upstairs featuring","Monday, 25th September 2023",House,"['0.3 km away', '1.2 km away', '4.8 km away']"
23/2-4 William Street Murrumbeena VIC 3163,$500,"[-37.8936247, 145.076133]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 8th October 2022",Apartment / Unit / Flat,"['1 km away', '3.4 km away', '3.9 km away']"
14/214 Beach Road Mordialloc VIC 3195,$440.00,"[-38.0084083, 145.0861781]","['2 Beds', '1 Bath', '1 Parking']",Lauren Muller,Available Now,Villa,"['0.4 km away', '2.2 km away', '9.3 km away']"
15 Peel Street Collingwood VIC 3066,$795 per week,"[-37.8052783, 144.9843108]","['3 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '0.6 km away', '7.2 km away']"
47 Kilmarnock Way Clyde North VIC 3978,$380 weekly,"[-38.10477119999999, 145.3207572]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.3 km away', '15.7 km away']"
7/28-30 Dunblane Road Noble Park VIC 3174,$395,"[-37.962576, 145.1795632]","['3 Beds', '2 Baths', '1 Parking']","This home offers year round comfort with central heating &amp; evap cooling. Open plan living, kitchen with gas H/P U/B oven &amp; dishwasher. All bedrooms upstairs including master with full ensuite &amp; BIR's. Single garage with remote control. Private enclosed courtyard. Close to train station &amp; all other amenities.","Monday, 21st November 2022",Townhouse,"['0.9 km away', '0.9 km away', '11.1 km away']"
4 Hanover Way Mickleham VIC 3064,"$480 PW / $2,086 PCM","[-37.5257358, 144.9007967]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 24th October 2022",Townhouse,['6.4 km away']
504/242 High St Windsor VIC 3181,$420 weekly,"[-37.852299, 144.9958899]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 31st October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.5 km away', '3.4 km away']"
9 Brentwood Drive Glen Waverley VIC 3150,$600,"[-37.902701, 145.169125]","['3 Beds', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.7 km away']"
7/36 Woornack Road Carnegie VIC 3163,$280 per week,"[-37.8976856, 145.0592649]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 4th October 2022",Apartment / Unit / Flat,"['0.9 km away', '2.3 km away', '3.2 km away']"
5B Keith Ave Sunbury VIC 3429,$420 weekly,"[-37.5789956, 144.7005153]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '0.7 km away']"
22 Ravello Avenue Berwick VIC 3806,$650 p.w.,"[-38.0779626, 145.3708417]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",House,"['0.5 km away', '3.4 km away', '20.6 km away']"
3611/618 Lonsdale Street Melbourne VIC 3000,$680.00,"[-37.8142509, 144.9539845]","['2 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",Apartment / Unit / Flat,['1.9 km away']
16/88 Park Street South Melbourne VIC 3205,$570.00,"[-37.833037, 144.9681964]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 18th October 2022",Apartment / Unit / Flat,"['1 km away', '2.2 km away', '2.3 km away']"
2001/70 Dorcas Street Southbank VIC 3006,$400per week,"[-37.830541, 144.967508]","['1 Bed', '1 Bath', '− Parking']","Located at the heart of the Domain Precinct. Just walk distance from the CBD, this stylish apartment offers a cosmopolitan lifestyle and easily access to variety of cafes, Arts Centre, NGV, and St Kilda Road trams.","Wednesday, 19th October 2022",Apartment / Unit / Flat,"['1.2 km away', '2.4 km away', '3.1 km away']"
