name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
2/23 Amaroo Street Chadstone VIC 3148,$525,"[-37.8773215, 145.1002458]","['2 Beds', '2 Baths', '1 Parking']",Matthew Swinnerton,"Tuesday, 18th October 2022",Townhouse,"['1.5 km away', '1.7 km away', '11.7 km away']"
1/62 Simpson St East Melbourne VIC 3002,$375 Per Week,"[-37.8106659, 144.9891076]","['1 Bed', '1 Bath', '− Parking']",Precinct Leasing,"Tuesday, 4th October 2022",Apartment / Unit / Flat,"['0.7 km away', '0.9 km away', '7.8 km away']"
2/1 Manatunga Street Clayton VIC 3168,$650,"[-37.915972, 145.125164]","['4 Beds', '2 Baths', '1 Parking']",Joseph Chatziconstantis,Available Now,Townhouse,"['0.4 km away', '0.5 km away', '2.9 km away']"
3/60 Patrick Street Oakleigh East VIC 3166,$650,"[-37.9064297, 145.1211381]","['3 Beds', '2 Baths', '2 Parking']",David Hua,"Monday, 10th October 2022",Townhouse,"['0.6 km away', '1.1 km away', '3.3 km away']"
1302/368 St Kilda Road Melbourne VIC 3004,$2000 Per Week,"[-37.8318086, 144.9710272]","['3 Beds', '2 Baths', '2 Parking']",Darren McMullin,"Tuesday, 1st November 2022",Apartment / Unit / Flat,"['1.2 km away', '2.6 km away', '2.8 km away']"
1/10 Keith Street Oakleigh East VIC 3166,$405,"[-37.911985, 145.113788]","['2 Beds', '1 Bath', '2 Parking']",Matthew Swinnerton,Available Now,Townhouse,"['0.8 km away', '1.3 km away', '2.4 km away']"
2/27 Leaburn Avenue Caulfield North VIC 3161,"$1,200.00","[-37.8711237, 145.0164831]","['3 Beds', '2 Baths', '2 Parking']",Bradley Small,Available Now,Townhouse,"['0.5 km away', '2.5 km away', '7.4 km away']"
3/15 Elata Street Oakleigh South VIC 3167,$430,"[-37.912131, 145.09464]","['2 Beds', '1 Bath', '3 Parking']",Joseph Chatziconstantis,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.2 km away', '3.3 km away']"
2/14 Hiscock Street Chadstone VIC 3148,$650,"[-37.8827614, 145.0992783]","['5 Beds', '2 Baths', '2 Parking']",David Hua,Available Now,Townhouse,"['1.3 km away', '2.1 km away', '12.3 km away']"
6 Hillside Road Mount Waverley VIC 3149,$580.00,"[-37.8656684, 145.1132291]","['3 Beds', '1 Bath', '2 Parking']",Steven Zarokostas,"Tuesday, 4th October 2022",House,"['0.3 km away', '0.9 km away', '10.4 km away']"
209/97 Palmerston Crescent South Melbourne VIC 3205,$400 per week,"[-37.8361345, 144.9675248]","['1 Bed', '1 Bath', '− Parking']",Joseph McCurry,"Wednesday, 19th October 2022",Apartment / Unit / Flat,"['0.7 km away', '2 km away', '2.3 km away']"
107/15 Bond Street Caulfield VIC 3162,$450,"[-37.8762766, 145.03672]","['2 Beds', '1 Bath', '1 Parking']",Matthew Swinnerton,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.1 km away', '6 km away']"
16A Plunket Street Brighton East VIC 3187,"$1,400.00","[-37.92029670000001, 145.0146762]","['4 Beds', '3 Baths', '4 Parking']",Max D'Aloia,"Thursday, 13th October 2022",House,"['0.4 km away', '1.4 km away', '4.2 km away']"
8/260 Wattletree Road Malvern VIC 3144,$375.00,"[-37.8640933, 145.0393683]","['2 Beds', '1 Bath', '1 Parking']",Connor Delany,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.4 km away', '7.2 km away']"
304/38 Nicholson Street Fitzroy North VIC 3068,$550,"[-37.7739882, 144.9793621]","['2 Beds', '2 Baths', '1 Parking']",Lorenzo Lazo,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.8 km away', '0.9 km away', '1.3 km away']"
5/120 Murray Street Caulfield VIC 3162,$525 Per Week,"[-37.885773, 145.0201966]","['2 Beds', '2 Baths', '1 Parking']",Tom Koller,"Tuesday, 11th October 2022",Apartment / Unit / Flat,"['0.3 km away', '1.6 km away', '5.9 km away']"
6/47 Wheeler St Ormond VIC 3204,$525 weekly,"[-37.9046522, 145.0405309]","['2 Beds', '1 Bath', '1 Parking']",Lauren Allingham,"Friday, 21st October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.1 km away', '3.1 km away']"
8/18 Mercer Road Armadale VIC 3143,$530.00 Per week,"[-37.8541511, 145.026989]","['2 Beds', '1 Bath', '2 Parking']",Jonathan Boon,Available Now,Apartment / Unit / Flat,"['0.7 km away', '2.3 km away', '7.7 km away']"
310/24 Becket Avenue Bentleigh East VIC 3165,$360 per week,"[-37.9208858, 145.0554532]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.8 km away', '0.9 km away', '1.4 km away']"
103/16 Malane Street Bentleigh East VIC 3165,$380 per week,"[-37.9183077, 145.0552163]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '1.1 km away']"
3/91 Livingstone Street Ivanhoe VIC 3079,$365 per week,"[-37.7666149, 145.0331031]","['2 Beds', '1 Bath', '2 Parking']",Clementina Tralongo,Available Now,Townhouse,"['0.9 km away', '1.3 km away', '4 km away']"
814/4 Acacia Place Abbotsford VIC 3067,$380 per week,"[-37.8115941, 145.014037]","['1 Bed', '1 Bath', '− Parking']",Mark Faranda,"Thursday, 6th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.2 km away', '1.2 km away']"
16/174 Toorak Road West South Yarra VIC 3141,$350 per week,"[-37.8380118, 144.9857539]","['1 Bed', '1 Bath', '− Parking']",Mark Faranda,"Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.6 km away', '2.7 km away']"
202/53 Browns Road Bentleigh East VIC 3165,$545.00,"[-37.9212602, 145.0559541]","['2 Beds', '2 Baths', '2 Parking']",Kelly Levin,"Tuesday, 18th October 2022",Apartment / Unit / Flat,"['0.8 km away', '0.8 km away', '1.4 km away']"
103/38 Nicholson Street Fitzroy North VIC 3068,$375,"[-37.7739882, 144.9793621]","['1 Bed', '1 Bath', '− Parking']",Lorenzo Lazo,"Friday, 7th October 2022",Apartment / Unit / Flat,"['0.8 km away', '0.9 km away', '1.3 km away']"
1305/45 Claremont Street South Yarra VIC 3141,$430 per week,"[-37.8364739, 144.9938015]","['1 Bed', '1 Bath', '− Parking']",Mark Faranda,"Friday, 7th October 2022",Apartment / Unit / Flat,"['1.7 km away', '1.7 km away', '2.2 km away']"
2/7 Ormond Road Ormond VIC 3204,$575 per week,"[-37.9033287, 145.0450741]","['2 Beds', '2 Baths', '1 Parking']",Carnegie Leasing,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.9 km away', '2.1 km away', '3 km away']"
12/283 Royal Parade Parkville VIC 3052,$420,"[-37.7868033, 144.9586886]","['2 Beds', '1 Bath', '1 Parking']",Lorenzo Lazo,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1 km away']"
2503/7 Katherine Place Melbourne VIC 3000,$415 per week,"[-37.8201858, 144.9564628]","['1 Bed', '1 Bath', '− Parking']",Billy Bi,Available Now,Apartment / Unit / Flat,['2.6 km away']
2/7 Jika Place Richmond VIC 3121,$540 per week,"[-37.8147671, 144.9912952]","['2 Beds', '1 Bath', '1 Parking']",Joel Spada,"Wednesday, 26th October 2022",Townhouse,"['0.4 km away', '1 km away', '1 km away']"
46 Mutton Road Fawkner VIC 3060,$450,"[-37.7120763, 144.968519]","['3 Beds', '2 Baths', '2 Parking']",Lorenzo Lazo,Available Now,House,"['0.6 km away', '1.1 km away']"
19 Canterbury Street Richmond VIC 3121,$700 per week,"[-37.8238918, 145.0067664]","['3 Beds', '2 Baths', '1 Parking']",Guy Fredman,"Friday, 21st October 2022",House,"['0.7 km away', '0.8 km away', '0.9 km away']"
4/2-4 Jessamine Avenue Prahran VIC 3181,$430.00,"[-37.8583057, 145.0032617]","['1 Bed', '1 Bath', '1 Parking']",Melissa Austin,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.3 km away', '5.9 km away']"
69 Brighton Street Richmond VIC 3121,$650 per week,"[-37.82871919999999, 144.9992877]","['2 Beds', '1 Bath', '2 Parking']",Guy Fredman,"Wednesday, 19th October 2022",House,"['0.1 km away', '1.3 km away', '1.3 km away']"
313/394 Collins Street Melbourne VIC 3000,$500,"[-37.81668, 144.96104]","['1 Bed', '2 Baths', '− Parking']",Natalie Subotsch,Available Now,Apartment / Unit / Flat,['2.2 km away']
33 Carramar Street Chadstone VIC 3148,$650 Per Week,"[-37.8792126, 145.1014177]","['3 Beds', '3 Baths', '2 Parking']",Dominic Nguyen,Available Now,Townhouse,"['1.4 km away', '1.7 km away', '11.9 km away']"
106/273 Lygon Street Brunswick East VIC 3057,$575,"[-37.7704418, 144.9717142]","['2 Beds', '2 Baths', '1 Parking']",Helena Wu,Available Now,Apartment / Unit / Flat,"['1.3 km away', '1.6 km away']"
1/2 Mill Road Oakleigh VIC 3166,$630,"[-37.9013553, 145.0879984]","['3 Beds', '3 Baths', '2 Parking']",Matthew Swinnerton,"Tuesday, 4th October 2022",Townhouse,"['0.8 km away', '2.3 km away', '3.6 km away']"
5 Princes Place Port Melbourne VIC 3207,$500 per week,"[-37.8398562, 144.9366542]","['1 Bed', '1 Bath', '1 Parking']",Hien Dinh,Available Now,Townhouse,"['0.6 km away', '0.6 km away', '1.1 km away']"
100 Settlement Road Belmont VIC 3216,$650.00,"[-38.1818071, 144.3417983]","['2 Beds', '1 Bath', '1 Parking']",Nathan Ricardo,Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.2 km away', '3.8 km away']"
15 Kent Avenue Brighton VIC 3186,"$3,200.00","[-37.89642389999999, 144.9875856]","['4 Beds', '4 Baths', '4 Parking']",Richard Beck,"Saturday, 8th October 2022",House,"['1 km away', '1.6 km away', '7.4 km away']"
3201/245 City Road Southbank VIC 3006,$575 per week,"[-37.826641, 144.9596778]","['2 Beds', '1 Bath', '1 Parking']",Liydya Odisho,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.9 km away', '3.8 km away']"
107/324 Centre Road Bentleigh VIC 3204,$560.00,"[-37.9179848, 145.0335123]","['2 Beds', '2 Baths', '1 Parking']",Bradley Small,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.3 km away', '2.7 km away']"
23/66 Murray Street Prahran VIC 3181,$400 per week,"[-37.850776, 145.001916]","['1 Bed', '1 Bath', '1 Parking']",Tom Koller,Available Now,Apartment / Unit / Flat,"['0.9 km away', '0.9 km away', '3.3 km away']"
106/35 Victoria Parade Collingwood VIC 3066,$500 per week,"[-37.8086074, 144.9837944]","['1 Bed', '1 Bath', '1 Parking']",Ethan Labza,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.1 km away', '0.9 km away', '7.5 km away']"
201A/8 Grosvenor Street Abbotsford VIC 3067,$410 per week,"[-37.8108769, 145.0068947]","['2 Beds', '1 Bath', '− Parking']",Chaise Priestley,"Monday, 10th October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.8 km away', '0.8 km away']"
1204/33 Clarke Street Southbank VIC 3006,$350 per week,"[-37.82615550000001, 144.9592691]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.9 km away', '3.8 km away']"
9 Parer Street Oakleigh VIC 3166,$540,"[-37.909341, 145.0979088]","['4 Beds', '2 Baths', '− Parking']",David Hua,"Thursday, 20th October 2022",House,"['0.6 km away', '1.6 km away', '3.7 km away']"
1/368 Graham Street Port Melbourne VIC 3207,$740.00,"[-37.836196, 144.935666]","['2 Beds', '1 Bath', '1 Parking']",Amy Wang,Available Now,Townhouse,"['0.2 km away', '0.6 km away', '1.4 km away']"
4/22 Allison Road Elsternwick VIC 3185,$450 Per Week,"[-37.8817585, 145.0072721]","['2 Beds', '1 Bath', '− Parking']",Nina Del Toro,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2 km away', '6.9 km away']"
9A & 9B Ludwell Crescent Bentleigh East VIC 3165,$900,"[-37.925441, 145.0739105]","['4 Beds', '3 Baths', '2 Parking']",Joseph Chatziconstantis,Available Now,Townhouse,"['0.6 km away', '1 km away', '1.3 km away']"
16/2 Armadale Street Armadale VIC 3143,$350 per week,"[-37.8605327, 145.0186672]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.9 km away', '3.3 km away', '7.2 km away']"
32/632 St Kilda Road Melbourne VIC 3004,$700 per week,"[-37.8543335, 144.981277]","['3 Beds', '2 Baths', '1 Parking']",Irina Lucas,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.3 km away', '3.1 km away']"
3/14 Carmichael Road Oakleigh East VIC 3166,$650,"[-37.8990564, 145.1136816]","['4 Beds', '2 Baths', '2 Parking']",Matthew Swinnerton,"Saturday, 8th October 2022",Townhouse,"['0.5 km away', '3.3 km away', '5.5 km away']"
502/46 Villiers Street North Melbourne VIC 3051,$370 per week,"[-37.799535, 144.953401]","['1 Bed', '1 Bath', '− Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.3 km away']"
207/6 Mater Street Collingwood VIC 3066,$550 per week,"[-37.7951961, 144.9853228]","['2 Beds', '2 Baths', '1 Parking']",Joel Spada,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.5 km away', '1 km away', '6.1 km away']"
1/127 Cambridge Street Collingwood VIC 3066,$900.00,"[-37.8035817, 144.9854989]","['3 Beds', '2 Baths', '1 Parking']",Jayde Cashion,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.5 km away', '7 km away']"
101/67 Well Street Brighton VIC 3186,"$1,450.00","[-37.9180768, 144.9978456]","['3 Beds', '2 Baths', '2 Parking']",Ben McDonald,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.9 km away', '5.7 km away']"
4/10-12 Lillian Street Clayton VIC 3168,$620,"[-37.9214063, 145.118164]","['4 Beds', '3 Baths', '2 Parking']",Joseph Chatziconstantis,"Wednesday, 5th October 2022",Townhouse,"['1.1 km away', '1.2 km away', '2.5 km away']"
502/118 Russell Street Melbourne VIC 3000,$620 per week,"[-37.8135864, 144.9687232]","['1 Bed', '1 Bath', '− Parking']",Elina Fry,"Monday, 24th October 2022",Apartment / Unit / Flat,"['1.3 km away', '2.2 km away']"
8/7 Cardigan Street St Kilda East VIC 3183,$330 per week,"[-37.8656744, 145.0010954]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['1.1 km away', '2.3 km away', '6.1 km away']"
202A/441 Lonsdale Street Melbourne VIC 3000,$300 Per Week,"[-37.8134292, 144.9594445]","['1 Bed', '1 Bath', '− Parking']",Tom Koller,"Friday, 4th November 2022",Apartment / Unit / Flat,['1.9 km away']
1510/1 Freshwater Place Southbank VIC 3006,$640 per week,"[-37.8219262, 144.962153]","['1 Bed', '1 Bath', '1 Parking']",Lindsay-Leigh Hocking,Available Now,Apartment / Unit / Flat,"['1.1 km away', '2.4 km away', '3.3 km away']"
51 Duke Street Richmond VIC 3121,$775 per week,"[-37.8244264, 145.0036848]","['3 Beds', '2 Baths', '1 Parking']",Joel Spada,"Tuesday, 18th October 2022",House,"['0.7 km away', '0.8 km away', '0.8 km away']"
303/79-81 Asling Street Brighton VIC 3186,$400 per week,"[-37.8974342, 145.0027339]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.3 km away', '6.1 km away']"
2311/601 Little Lonsdale Street Melbourne VIC 3000,$625 per week,"[-37.8137564, 144.9537143]","['2 Beds', '2 Baths', '1 Parking']",Mikaele Horsnell,"Thursday, 6th October 2022",Apartment / Unit / Flat,['1.9 km away']
219/528 Swanston Street Carlton VIC 3053,$350 per week,"[-37.8042164, 144.9636059]","['1 Bed', '1 Bath', '− Parking']",Clementina Tralongo,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.1 km away']"
804/50 Claremont Street South Yarra VIC 3141,$450 per week,"[-37.8364447, 144.9943596]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.7 km away', '2.2 km away']"
17/677 Park Street Brunswick VIC 3056,$225 per week,"[-37.7780719, 144.9633132]","['1 Bed', '1 Bath', '− Parking']",Liam Mulligan,Available Now,Studio,"['0.5 km away', '0.6 km away', '2.6 km away']"
53 Hillside Street Springvale VIC 3171,$410,"[-37.9366327, 145.16671]","['3 Beds', '2 Baths', '3 Parking']",Joseph Chatziconstantis,Available Now,House,"['0.4 km away', '0.8 km away', '9.3 km away']"
27/4 Victoria Street Windsor VIC 3181,$550 per week,"[-37.8525194, 144.9935867]","['2 Beds', '1 Bath', '2 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.6 km away', '3.4 km away']"
51 Thomas Street Windsor VIC 3181,"$1,000.00","[-37.851991, 144.990757]","['4 Beds', '1 Bath', '2 Parking']",Melissa Austin,Available Now,House,"['0.1 km away', '0.7 km away', '3.4 km away']"
68 Yarra Boulevard Richmond VIC 3121,$1225 per week,"[-37.8224798, 145.0138994]","['4 Beds', '2 Baths', '2 Parking']",Chaise Priestley,"Tuesday, 1st November 2022",Townhouse,"['0 km away', '0.5 km away', '1.1 km away']"
60 Neptune Street Richmond VIC 3121,$765 per week,"[-37.821541, 145.006733]","['2 Beds', '1 Bath', '− Parking']",Ethan Labza,"Wednesday, 12th October 2022",House,"['0.6 km away', '0.7 km away', '0.7 km away']"
9/322 Albert Street East Melbourne VIC 3002,$990 per week,"[-37.8098404, 144.9802739]","['3 Beds', '2 Baths', '1 Parking']",Joseph McCurry,"Wednesday, 5th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.2 km away', '7.6 km away']"
1/97 Charles Street Prahran VIC 3181,$620 Per Week,"[-37.8474594, 144.9891306]","['2 Beds', '1 Bath', '1 Parking']",Tom Koller,"Thursday, 20th October 2022",Apartment / Unit / Flat,"['0.5 km away', '0.7 km away', '3.5 km away']"
2/70 Williams Road Prahran VIC 3181,$450 Per Week,"[-37.8543508, 145.002774]","['2 Beds', '1 Bath', '1 Parking']",Tom Koller,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1.1 km away', '3.5 km away']"
121/5 Beavers Road Northcote VIC 3070,$485,"[-37.7668486, 144.9984639]","['2 Beds', '1 Bath', '1 Parking']",Kim Te,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.6 km away', '1 km away', '1.1 km away']"
305/439 Bay Street Brighton VIC 3186,$430 per week,"[-37.9058829, 145.006605]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.9 km away', '5.4 km away']"
5/64 Moonya Road Carnegie VIC 3163,$320 per week,"[-37.8968349, 145.0627324]","['2 Beds', '1 Bath', '1 Parking']",Kerry Kyloh,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['1 km away', '2.5 km away', '3.3 km away']"
19/386 Toorak Road South Yarra VIC 3141,$530,"[-37.8406604, 145.003721]","['2 Beds', '1 Bath', '1 Parking']",Laura Scott,$2303,Apartment / Unit / Flat,"['0.7 km away', '1.6 km away', '2.2 km away']"
27 Duke Street Prahran VIC 3181,$700 per week,"[-37.853882, 144.9945103]","['2 Beds', '1 Bath', '− Parking', '142m² ']",Jason Grgic,"Thursday, 27th October 2022",House,"['0.4 km away', '0.4 km away', '3.2 km away']"
35 Walpole Avenue Belmont VIC 3216,$390.00,"[-38.1881796, 144.3320488]","['3 Beds', '1 Bath', '1 Parking']",Nathan Ricardo,"Thursday, 3rd November 2022",House,"['0.5 km away', '1.4 km away', '4.8 km away']"
21/330 Sydenham Road Sydenham VIC 3037,$390,"[-37.705096, 144.774072]","['3 Beds', '2 Baths', '2 Parking']",Olivia Masalski,"Monday, 10th October 2022",Townhouse,"['1.1 km away', '1.6 km away', '6.7 km away']"
603/101 River Street South Yarra VIC 3141,$850 per week,"[-37.8350291, 144.9977167]","['2 Beds', '2 Baths', '2 Parking']",Sandy Berahim,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.9 km away', '2 km away']"
1203/77 River Street South Yarra VIC 3141,$570 per week,"[-37.8368392, 144.9974584]","['2 Beds', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.7 km away', '2.2 km away']"
19 Baker Street Richmond VIC 3121,$510 per week,"[-37.8116267, 145.0015821]","['3 Beds', '1 Bath', '− Parking']",Joel Spada,"Wednesday, 12th October 2022",House,"['0.4 km away', '0.6 km away', '0.7 km away']"
4/23 Albert Street East Melbourne VIC 3002,$475 per week,"[-37.8097759, 144.977391]","['1 Bed', '1 Bath', '− Parking']",Ethan Labza,"Friday, 14th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.4 km away', '7.6 km away']"
2/22 Carr Street Brighton East VIC 3187,"$1,250.00","[-37.928138, 145.0288189]","['3 Beds', '2 Baths', '2 Parking']",Michelle Murray,Available Now,Townhouse,"['1.2 km away', '1.8 km away', '2.9 km away']"
136 Richardson Street Albert Park VIC 3206,$2500.00 per week,"[-37.845378, 144.9534616]","['5 Beds', '2 Baths', '1 Parking']",Maree Naylor,"Friday, 2nd December 2022",House,"['0.4 km away', '0.5 km away', '1.4 km away']"
G01/97 Beach Road Mentone VIC 3194,$750.00,"[-37.9914828, 145.0651072]","['1 Bed', '1 Bath', '2 Parking']",Michelle Murray,Available Now,Apartment / Unit / Flat,"['1 km away', '1.6 km away', '3 km away']"
713/32 Bray Street South Yarra VIC 3141,$335 per week,"[-37.8444692, 144.9955271]","['− 0 Beds', '1 Bath', '− Parking']",Irina Lucas,Available Now,Studio,"['0.9 km away', '1.3 km away', '2.9 km away']"
512/77 River Street South Yarra VIC 3141,$430 per week,"[-37.8368392, 144.9974584]","['1 Bed', '1 Bath', '1 Parking']",Leasing Team,Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.7 km away', '2.2 km away']"
1292 North Road Oakleigh South VIC 3167,$450 per week,"[-37.9115653, 145.1004943]","['3 Beds', '1 Bath', '5 Parking']",Kosta Karas,"Tuesday, 11th October 2022",House,"['0.2 km away', '1.5 km away', '3.8 km away']"
11 York Street Prahran VIC 3181,$690 Per Week,"[-37.8516646, 144.9978673]","['3 Beds', '1 Bath', '− Parking']",Tom Koller,Available Now,House,"['0.6 km away', '0.6 km away', '3.5 km away']"
6/30 Docker Street Elwood VIC 3184,$470 per week,"[-37.88750330000001, 144.9863957]","['1 Bed', '1 Bath', '1 Parking']",Dragan Mrkela,Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.7 km away', '8 km away']"
30 Beluga Street Mount Eliza VIC 3930,"$1,750.00","[-38.1972575, 145.0756767]","['4 Beds', '2 Baths', '2 Parking']",Jennifer O'Connell,"Monday, 7th November 2022",House,"['1.1 km away', '1.8 km away', '9.5 km away']"
106 Stratus Street Tarneit VIC 3029,$450,"[-37.83997919999999, 144.6388837]","['4 Beds', '2 Baths', '2 Parking']",Mary Mezei,Available Now,House,"['3.6 km away', '3.7 km away']"
1/20 Carramar Street Chadstone VIC 3148,$600,"[-37.8781769, 145.1029339]","['3 Beds', '2 Baths', '2 Parking']",Jason Gu,Available Now,House,"['1.4 km away', '1.6 km away', '11.8 km away']"
13a Laity Street Richmond VIC 3121,$1175 per week,"[-37.8131635, 145.0012408]","['5 Beds', '3 Baths', '2 Parking']",Joel Spada,"Monday, 24th October 2022",Townhouse,"['0.4 km away', '0.5 km away', '0.5 km away']"
13/47 Brighton Road St Kilda VIC 3182,$440 per week,"[-37.8705136, 144.9880547]","['2 Beds', '1 Bath', '1 Parking']",Maddy Stubbs,Available Now,Apartment / Unit / Flat,"['0.1 km away', '1.3 km away', '5.5 km away']"
43 Eastbourne Street Prahran VIC 3181,$750 Per Week,"[-37.853161, 144.995942]","['2 Beds', '1 Bath', '1 Parking']",Tom Koller,Available Now,House,"['0.4 km away', '0.4 km away', '3.4 km away']"
18/11-17 Park Street St Kilda West VIC 3182,$475.00,"[-37.8605574, 144.9736826]","['2 Beds', '1 Bath', '− Parking']",Annie Gillan,"Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.5 km away', '2.9 km away', '3.8 km away']"
27 Rocco Avenue Donnybrook VIC 3064,$420 Per Week,"[-37.5388356, 144.9680725]","['4 Beds', '2 Baths', '2 Parking']",Aurora Leasing  Department,Available Now,House,['14.8 km away']
G06/501 Little Collins Street Melbourne VIC 3000,$425,"[-37.8169423, 144.9580977]","['1 Bed', '1 Bath', '− Parking']",Natalie Subotsch,"Wednesday, 5th October 2022",Apartment / Unit / Flat,['2.2 km away']
11 Mell Street Toorak VIC 3142,$900 Per Week,"[-37.847057, 145.006369]","['2 Beds', '1 Bath', '− Parking']",Tom Koller,Available Now,House,"['0.4 km away', '1.4 km away', '2.8 km away']"
3/20 Tintern Avenue Toorak VIC 3142,$665 per week,"[-37.8422369, 145.0060025]","['3 Beds', '2 Baths', '− Parking']",Damian Gattone,Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.7 km away', '2.3 km away']"
62A Union Street Windsor VIC 3181,$975 Per Week,"[-37.8539912, 144.9864633]","['3 Beds', '2 Baths', '1 Parking']",Tom Koller,Available Now,Townhouse,"['0.5 km away', '0.9 km away', '3.1 km away']"
6/18 Ireland Street West Melbourne VIC 3003,$700 per week,"[-37.807607, 144.945616]","['2 Beds', '1 Bath', '1 Parking']",Mikaele Horsnell,"Friday, 7th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.5 km away']"
2/1845 Dandenong Road Oakleigh East VIC 3166,LEASED,"[-37.9080559, 145.1178548]","['3 Beds', '2 Baths', '2 Parking']",Steven Zarokostas,Available Now,Townhouse,"['0.6 km away', '1.2 km away', '2.9 km away']"
24 Macpherson Street Carlton North VIC 3054,$600.00,"[-37.7862668, 144.9760811]","['2 Beds', '1 Bath', '1 Parking']",Jayde Cashion,Available Now,House,"['0.6 km away', '1 km away', '2.7 km away']"
3/1845 Dandenong Road Oakleigh East VIC 3166,LEASED,"[-37.9080559, 145.1178548]","['4 Beds', '3 Baths', '2 Parking']",Steven Zarokostas,Available Now,Townhouse,"['0.6 km away', '1.2 km away', '2.9 km away']"
74 Sutherland Road Armadale VIC 3143,"$1,300.00","[-37.8566163, 145.0175497]","['4 Beds', '2 Baths', '1 Parking']",Danielle Crumblehulme,Available Now,House,"['0.5 km away', '3.1 km away', '7 km away']"
78 Allison Road Elsternwick VIC 3185,$730.00,"[-37.8824642, 145.0130619]","['3 Beds', '1 Bath', '2 Parking']",Farrah Somani,Available Now,House,"['0.9 km away', '2.2 km away', '6.5 km away']"
188 Park Street Fitzroy North VIC 3068,"$1,100.00","[-37.780999, 144.9825895]","['3 Beds', '2 Baths', '− Parking']",Alicia Cannizzaro,Available Now,House,"['0.5 km away', '0.6 km away', '1.9 km away']"
2/69 Darling Road Malvern East VIC 3145,$750 per week,"[-37.8781559, 145.0588557]","['3 Beds', '2 Baths', '2 Parking']",Damian Gattone,Available Now,Apartment / Unit / Flat,"['0.7 km away', '2 km away', '5.4 km away']"
57/243 Collins Street Melbourne VIC 3000,$375 per week,"[-37.8159969, 144.9657956]","['1 Bed', '1 Bath', '− Parking']",Mikaele Horsnell,"Thursday, 6th October 2022",Apartment / Unit / Flat,"['1.6 km away', '2.3 km away']"
108/10 Bromham Place Richmond VIC 3121,$500 per week,"[-37.8142687, 144.998061]","['2 Beds', '1 Bath', '1 Parking']",Jess Eude,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.4 km away', '0.5 km away']"
