name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
1/2A Foden Street Brunswick West VIC 3055,$300 Weekly,"[-37.770078, 144.9474609]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.8 km away']"
1/50 Trevelyan Street Elsternwick VIC 3185,$300,"[-37.8902654, 145.0127821]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '2.3 km away', '5.9 km away']"
2/20 Empire Street Footscray VIC 3011,$300,"[-37.7891996, 144.8917972]","['2 Beds', '1 Bath', '1 Parking']","Only minutes walk from Gordon Street trams, Victoria University Footscray Park and local amenities.",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.8 km away', '1.1 km away']"
8/80 Collins Street Mentone VIC 3194,$300,"[-37.9803269, 145.0621598]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.7 km away', '2.5 km away']"
9/84 Latrobe Street Mentone VIC 3194,$300 Per Week,"[-37.9747846, 145.062883]","['1 Bed', '1 Bath', '1 Parking']","Well-positioned and ready to enjoy, this sparkling single bedroom apartment is fully-renovated and surrounded by quality homes and prestige new townhouses at a premier beachside-of-the-Highway address. Glossed up with a quality appliance kitchen, polished hardwood floors throughout, split cooling/heating and a car space at the door. With a sunny northerly aspect for open-plan living and a quiet",Available Now,Apartment / Unit / Flat,"['1 km away', '1 km away', '2.7 km away']"
4/185 MAIN ROAD St Albans VIC 3021,$300,"[-37.7442306, 144.7999941]","['2 Beds', '1 Bath', '− Parking']","Westside presents this two bedroom unit for lease. Located near schools, public transport and much more",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.7 km away', '1.8 km away']"
66 Erica Avenue St Albans VIC 3021,$300,"[-37.7378152, 144.8043239]","['3 Beds', '1 Bath', '2 Parking']","3 bedroom, weatherboard house.
Features gas cooking, heating and hot water.
Tiled throughout, carpet in bedrooms, big back and front yards.
Close to St Albans shopping, schools, public transport.",Available Now,House,"['0.7 km away', '0.9 km away', '2.2 km away']"
11/2-6 Kelly Street Werribee VIC 3030,$300,"[-37.89848540000001, 144.6649575]","['1 Bed', '1 Bath', '1 Parking']",This modern one bedroom unit features include: ,Available Now,Apartment / Unit / Flat,"['0.9 km away', '1 km away']"
1/25 Deutgam Street Werribee VIC 3030,$300,"[-37.9076623, 144.6581241]","['1 Bed', '1 Bath', '1 Parking']","This property is within walking distance to Werribee shops, public transport, cafes and much more!!",Available Now,Apartment / Unit / Flat,"['0.1 km away', '1 km away']"
5/37 St Kinnord Street Aberfeldie VIC 3040,$290 per week,"[-37.7587484, 144.9028023]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.4 km away', '6.7 km away']"
10/41 Alphington Street Alphington VIC 3078,$290 PW / $1260 PCM,"[-37.7838115, 145.0211553]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '3 km away', '3.7 km away']"
33/3 Holmes Street Brunswick East VIC 3057,$290 per week,"[-37.761424, 144.973844]","['1 Bed', '1 Bath', '− Parking']","Tram at your door to city-based campuses, Melbourne Uni &amp; RMIT (20 Minutes to CBD)!
Positioned on Holmes Street, these bright modern apartment complex features 33 student only, fully furnished studio apartments with air conditioning, in well maintained order with prices starting from $275 per week. On site laundry facilities and recreation area with table tennis table, couch and large screen TV",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.2 km away', '1.9 km away']"
1-5 Grantham street Brunswick West VIC 3055,$290,"[-37.7753709, 144.9486481]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",$1174,Apartment / Unit / Flat,"['0.7 km away', '0.8 km away']"
1/1251 Plenty Road Bundoora VIC 3083,"$290 pw / $1,260 pcm","[-37.7005182, 145.0573052]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 21st October 2022",Apartment / Unit / Flat,"['0.9 km away', '0.9 km away']"
705/127 Leicester Street Carlton VIC 3053,$290 per week,"[-37.80288, 144.9602773]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 19th January 2023",Studio,"['0.8 km away', '0.8 km away']"
513/50 Barry Street Carlton VIC 3053,$290 per week,"[-37.8029645, 144.960022]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 17th January 2023",Studio,"['0.8 km away', '0.8 km away']"
7/6 Poplar Grove Carnegie VIC 3163,$290 per week,"[-37.885609, 145.0637875]","['1 Bed', '1 Bath', '1 Parking']","This spacious, second floor, one bedroom apartment comprises off:",Available Now,Apartment / Unit / Flat,"['0.6 km away', '2.3 km away', '4.6 km away']"
8/6 Poplar Grove Carnegie VIC 3163,$290 per week,"[-37.885609, 145.0637875]","['1 Bed', '1 Bath', '− Parking']","This light and Bright one bedroom apartment is located only minutes away from the fashion Capital - Chadstone!! 
Conveniently located on the top floor this spacious apartment boasts:",Available Now,Apartment / Unit / Flat,"['0.6 km away', '2.3 km away', '4.6 km away']"
1 (Room 7)/108 Wellington Road Clayton VIC 3168,$290.00 per week,"[-37.9168494, 145.14183]","['− 0 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 18th October 2022",Apartment / Unit / Flat,"['1.2 km away', '1.8 km away', '2.6 km away']"
16/30-32 Close Avenue Dandenong VIC 3175,$290pw BOOK ONLINE 24/7 pw,"[-37.9821214, 145.2076113]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.7 km away', '14.2 km away']"
3/1 Tulloch Street Deer Park VIC 3023,$290 Per Week,"[-37.7731617, 144.773584]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.7 km away', '1.7 km away']"
4/68 Station Street Fairfield VIC 3078,$290,"[-37.779759, 145.0177112]","['1 Bed', '1 Bath', '1 Parking']","Conveniently located is this one bedroom flat in the heart of Fairfield with everything you need at your doorstep. 
Just moments from the station, shops and cafes - an inspection is a must!",Available Now,Apartment / Unit / Flat,"['0.3 km away', '2.5 km away', '3.2 km away']"
3/43 Gillies Street Fairfield VIC 3078,$290.00,"[-37.76190709999999, 145.0201849]","['1 Bed', '1 Bath', '1 Parking']",Alicia Cannizzaro,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1 km away', '2.9 km away']"
1/34 Empire Street Footscray VIC 3011,$290 per week,"[-37.7880067, 144.8919906]","['2 Beds', '1 Bath', '1 Parking']","This neat unit comprises of 2 bedrooms, lounge, kitchen/meals area, neat bathroom plus 1 allocated car space. 
Close to Hadley Reserve parkland and within close proximity of Gordon Street trams, Ballarat Road facilities, Highpoint Shopping Centre, Victoria Uni, Maribyrnong River, and Footscray CBD. An inspection will surely impress!",Available Now,Apartment / Unit / Flat,"['0.4 km away', '0.8 km away', '1 km away']"
1/7-9 Towerhill Road Frankston VIC 3199,$290 Per Week,"[-38.16342849999999, 145.1354494]","['2 Beds', '1 Bath', '1 Parking']","Located in the sought after Frankston High School Zone is this two bedroom good size unit. Offering electric heating, electric upright cooker, plenty of cupboard space and your own allocated car space this unit is a must see.",Available Now,Apartment / Unit / Flat,"['0.7 km away', '0.8 km away', '3 km away']"
2/99 Neerim Road Glen Huntly VIC 3163,$290 per week,"[-37.8869036, 145.0407895]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.9 km away', '4.8 km away']"
4/20 Strathmore Crescent Hoppers Crossing VIC 3029,$290 pw,"[-37.8801044, 144.6864078]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.3 km away']"
3/28 Bishop Street Kingsville VIC 3012,$290 per week,"[-37.8103024, 144.8748195]","['2 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '1.1 km away', '2.7 km away']"
5/66 Somers Ave Macleod VIC 3085,$290 weekly,"[-37.7213107, 145.0726338]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['0.4 km away']
208/268 Flinders St Melbourne VIC 3000,$290,"[-37.8178134, 144.9655688]","['1 Bed', '1 Bath', '− Parking']",In the heart of the CBD this apartment is ideally located across the Flinders station and Yarra river. ,Available Now,Apartment / Unit / Flat,"['1.8 km away', '2.5 km away']"
8/164 Warrigal Road Mentone VIC 3194,$290.00,"[-37.977751, 145.0725535]","['1 Bed', '1 Bath', '1 Parking']",This one-bedroom unit is not to be missed. Located on the top floor at the back of a quiet block and close to public transport and shops an inspection is a must.,Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.7 km away', '2.3 km away']"
6/18 Bute St Murrumbeena VIC 3163,$290 weekly,"[-37.8937142, 145.0703781]","['1 Bed', '1 Bath', '1 Parking']",Kellie Finlayson,"Saturday, 8th October 2022",Apartment / Unit / Flat,"['0.8 km away', '3 km away', '3.7 km away']"
4/33 Corrigan Road Noble Park VIC 3174,$290p/w,"[-37.950702, 145.171743]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.8 km away', '10 km away']"
10 Sparks Road Norlane VIC 3214,$290 per week,"[-38.0903364, 144.3493413]","['2 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",House,"['1.3 km away', '2.8 km away', '6.5 km away']"
406/9 High Street North Melbourne VIC 3051,$290 per week,"[-37.7996001, 144.9538384]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.3 km away', '0.3 km away']"
209/55 Villiers Street North Melbourne VIC 3051,$290 per week - Furnished,"[-37.79894830000001, 144.953358]","['1 Bed', '1 Bath', '− Parking']",$290/week 1bed 1bath student apartment,Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.3 km away']"
8/34 Wynnstay Road Prahran VIC 3181,$290.00,"[-37.85304199999999, 145.0108019]","['1 Bed', '1 Bath', '1 Parking']","** Large 1 Bedroom Apartment on 2nd floor.
** Separate Kitchen with Gas Cooking.
** Large Living Room.
** Close to Public Transport &amp; Shopping Strips.
** Parking for 1 Car.
** Only 9 apartments in the block.
** Laundry on each level.",Available Now,Apartment / Unit / Flat,"['0.6 km away', '1.7 km away', '3.4 km away']"
Sandringham VIC 3191,$290,"[-37.9533967, 145.0135139]","['1 Bed', '1 Bath', '− Parking']","Property ID. 62823
Send an online enquiry then check your email for a link to apply.",Available Now,House,"['0.8 km away', '0.9 km away', '5.2 km away']"
7/221 Main Road East St Albans VIC 3021,$290,"[-37.7464765, 144.8158674]","['2 Beds', '1 Bath', '− Parking']","Neat and clean unit comprises 2 bedrooms,separate lounge room, kitchen with meals area, bright bathroom , private courtyard and 1 car parking space. Close to schools, shops and public transport.",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '1.1 km away']"
8/1 Clacton Street St Albans VIC 3021,$290,"[-37.749161, 144.808523]","['2 Beds', '1 Bath', '− Parking']","This comfortable, cozy, and renovated 2 BEDROOM, 1-bathroom unit with a living room, and a kitchen comes with an open parking space. Centrally located offering easy access to every amenity that you need like schools, shops, and public transport. The place is ideal and perfect for couples or small families. A nice neighbourhood. Everything you need is all right here. Arrange an inspection now and",Available Now,Apartment / Unit / Flat,"['0.1 km away', '0.4 km away', '0.9 km away']"
2/17 St Albans Road St Albans VIC 3021,$290,"[-37.7635784, 144.8146725]","['2 Beds', '1 Bath', '1 Parking']","This fantastic unit is positioned perfectly within walking distance to train stations, shops, public transport. ",Available Now,Apartment / Unit / Flat,"['0.8 km away', '0.8 km away', '1.1 km away']"
12/7 Raglan Street St Kilda East VIC 3183,$290 per week,"[-37.862974, 144.994278]","['1 Bed', '1 Bath', '− Parking']",Kerry Kyloh,"Thursday, 13th October 2022",Apartment / Unit / Flat,"['0.7 km away', '2.3 km away', '5.4 km away']"
17/26 Lansdowne Road St Kilda East VIC 3183,$290 per week,"[-37.8623105, 145.0063834]","['1 Bed', '1 Bath', '1 Parking']","Delightful well presented studio apartment. Neat kitchen with gas stove. Separate bathroom with shower, vanity and separate toilet. Security screen door, carpeted lounge/bedroom area, wall heater and Stegbar wardrobes","Monday, 10th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.8 km away', '6.3 km away']"
1/9 Beasley Avenue Werribee VIC 3030,$290,"[-37.8976733, 144.6585826]","['2 Beds', '1 Bath', '1 Parking']",This clean and tidy two bedroom unit is in a great location.,Available Now,Apartment / Unit / Flat,"['1 km away', '1.1 km away']"
1/82 Rockbank Road Ardeer VIC 3022,UNDER APPLICATION,"[-37.7781806, 144.7986925]","['2 Beds', '1 Bath', '1 Parking']","Affordable, renovated &amp; clean 2 bedroom Unit. This 2 bedroom unit comprises of new kitchen, including electric oven and stove. Renovated sparkling bathroom. Polished floor boards throughout the living areas &amp; bedrooms. Built in robes are featured in the bedrooms. One car spot under a carport. Close to bike tracks, easy access to schools, parks and public transport. Email or call us to arrange an",Available Now,Apartment / Unit / Flat,"['0.3 km away', '2.8 km away', '2.9 km away']"
787 Park St Brunswick VIC 3056,$295,"[-37.7770416, 144.954365]","['1 Bed', '1 Bath', '− Parking']","This great sized apartment features an electric cooktop, refrigerator, panel heating and built in robes, communal washing machines and dryers, security, and an onsite caretaker.",$1282,Apartment / Unit / Flat,"['0.7 km away', '1.2 km away']"
1/204 Neerim Road Carnegie VIC 3163,$295 weekly,"[-37.8873701, 145.0497036]","['2 Beds', '1 Bath', '1 Parking']",Leasing Concierge,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1 km away', '4.5 km away']"
411/5 Dudley Street Caulfield East VIC 3145,$295 per week,"[-37.880396, 145.048005]","['1 Bed', '1 Bath', '− Parking']"," class=""css-1sv4kwn"">Sorry, no image available.",Available Now,Apartment / Unit / Flat,"['1.1 km away', '1.1 km away', '5.3 km away']"
209/5 Dudley Street Caulfield East VIC 3145,$295 per week,"[-37.880464, 145.0480025]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 7th December 2022",Apartment / Unit / Flat,"['1.1 km away', '1.1 km away', '5.3 km away']"
301/5 Dudley Street Caulfield East VIC 3145,$295 per week,"[-37.880464, 145.0480025]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 5th December 2022",Apartment / Unit / Flat,"['1.1 km away', '1.1 km away', '5.3 km away']"
237/14-20 Nicholson Street Coburg VIC 3058,$295 pw,"[-37.7554309, 144.9756049]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.8 km away', '1.4 km away', '1.6 km away']"
203/45 Victoria Parade Collingwood VIC 3066,$295 per week,"[-37.808699, 144.98413]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 2nd February 2023",Apartment / Unit / Flat,"['0.1 km away', '0.8 km away', '7.5 km away']"
3/487 Ryrie Street East Geelong VIC 3219,$295 per week,"[-38.1552956, 144.3822016]","['1 Bed', '1 Bath', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 6th October 2022",Apartment / Unit / Flat,"['0.8 km away', '1.2 km away', '2.6 km away']"
11/28 Selwyn Avenue Elwood VIC 3184,$295,"[-37.885835, 144.9834501]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",$1282,Apartment / Unit / Flat,"['0.4 km away', '0.6 km away', '8.3 km away']"
209/19 Russell St Essendon VIC 3040,$295 weekly,"[-37.7563126, 144.9168402]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 31st October 2022",Apartment / Unit / Flat,"['0.5 km away', '2 km away', '7.9 km away']"
12/67 Ballarat Road Footscray VIC 3011,$295,"[-37.7950764, 144.9028453]","['1 Bed', '1 Bath', '1 Parking']",This one bedroom apartment is very close to Footscray university and Footscray park.,Available Now,Apartment / Unit / Flat,"['0.8 km away', '0.9 km away', '0.9 km away']"
2 Sycamore Street Hamlyn Heights VIC 3215,$295,"[-38.1217212, 144.3278223]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.4 km away', '1.2 km away']"
4/54 Ballarat Road Hamlyn Heights VIC 3215,$295,"[-38.1243638, 144.3365765]","['1 Bed', '1 Bath', '1 Parking']","Recently refurbished one bedroom unit located close to local shops, schools and public transport. Easy access to ring road and Geelong West.",$1281,Apartment / Unit / Flat,"['0.7 km away', '0.7 km away', '1.1 km away']"
1/2A Staverly Road Herne Hill VIC 3218,$295 per week,"[-38.1347445, 144.3282258]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.3 km away', '2.4 km away']"
