name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
1/1 Looker Street Murrumbeena VIC 3163,$280,"[-37.8890148, 145.0705073]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 29th September 2022",Apartment / Unit / Flat,"['0.3 km away', '2.9 km away', '4.3 km away']"
5/35 Jackson Street St Kilda VIC 3182,$390 Per Week,"[-37.861623, 144.9766942]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Thursday, 6th October 2022",Apartment / Unit / Flat,"['0.4 km away', '2.4 km away', '4.1 km away']"
202/243 Franklin Street Melbourne VIC 3000,$350 weekly,"[-37.809763, 144.9569891]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.4 km away']"
17/67 Nicholson Street Brunswick East VIC 3057,$395.00,"[-37.7755371, 144.9786453]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.7 km away', '1 km away', '1.5 km away']"
302/53 Batman Street West Melbourne VIC 3003,$420.00,"[-37.8110929, 144.9515043]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.4 km away', '1.6 km away']"
1003/3 Tarver Street Port Melbourne VIC 3207,$420 per week,"[-37.834631, 144.9202969]","['1 Bed', '1 Bath', '− Parking']","*This apartment comes with a washing machine and dryer, no other furnishings included.*","Tuesday, 11th October 2022",Apartment / Unit / Flat,"['1.1 km away', '1.9 km away', '2.6 km away']"
307/8 McCrae St Docklands VIC 3008,$450 per week,"[-37.8216688, 144.9509893]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,['2.8 km away']
415/38 Cunningham Street South Yarra VIC 3141,$450 per week,"[-37.8399655, 144.9969598]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 17th October 2022",Apartment / Unit / Flat,"['1.3 km away', '1.4 km away', '2.5 km away']"
6209/568 Collins Street Melbourne VIC 3000,$450 per week,"[-37.8183759, 144.9554361]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['2.4 km away']
12/30 James Street Windsor VIC 3181,270,"[-37.8552173, 144.9948978]","['1 Bed', '1 Bath', '1 Parking']",Neil Scott,"Monday, 17th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '3.1 km away']"
1106/270 King Street Melbourne VIC 3000,$340.00 per week,"[-37.813751, 144.9550317]","['1 Bed', '1 Bath', '− Parking']","Here is a wonderfully located one bedroom apartment that encompasses some great features within this ever popular building.
Set in the New York end of town just moments to Southern Cross Station and surrounded by cafe`s, restaurants and a host of retail shopping, this apartment is sure to delight upon inspection. ","Monday, 17th October 2022",Apartment / Unit / Flat,['1.9 km away']
3/24 Brisbane Street Murrumbeena VIC 3163,$275,"[-37.8854472, 145.068052]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.2 km away', '2.6 km away', '4.6 km away']"
1/1 Lanark Street Brunswick East VIC 3057,$360 per week,"[-37.7585763, 144.9769954]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.1 km away', '2 km away']"
17/980 Lygon Street Carlton North VIC 3054,$300.00 per week,"[-37.7829499, 144.9703691]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.3 km away', '0.5 km away', '2.6 km away']"
408/24 Barkly Place Carlton VIC 3053,$280 per week,"[-37.8030467, 144.961545]","['1 Bed', '1 Bath', '− Parking']","Available January, 2023","Monday, 23rd January 2023",Studio,"['0.7 km away', '0.8 km away']"
108/55 Jeffcott Street West Melbourne VIC 3003,$360 Per Week,"[-37.8120511, 144.9517315]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.5 km away', '1.7 km away']"
7/30 Mitford Street Elwood VIC 3184,$380.00 per week,"[-37.8727381, 144.9823946]","['1 Bed', '1 Bath', '− Parking']",To register to attend an open for inspection please click the Request an Inspection button. ,Available Now,Apartment / Unit / Flat,"['0.6 km away', '1 km away', '5.3 km away']"
1/100 High Street Windsor VIC 3181,$375.00,"[-37.851564, 144.9898838]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.1 km away', '0.8 km away', '3.4 km away']"
2809A/100 Harbour Esplanade Docklands VIC 3008,$500 Per Week,"[-37.8185768, 144.9473735]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['2.5 km away']
508/50 Barry Street Carlton VIC 3053,$280 per week,"[-37.8029645, 144.960022]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 24th January 2023",Studio,"['0.8 km away', '0.8 km away']"
511/22 Barkly Street Brunswick East VIC 3057,$385 weekly,"[-37.7782304, 144.9763557]","['1 Bed', '1 Bath', '1 Parking']","To APPLY, you must INSPECT the property FIRST, please note we will not accept an application until this has occurred. It's easy, simply click on EMAIL AGENT, enter your details and receive instant details of the next inspection time.","Monday, 10th October 2022",Apartment / Unit / Flat,"['0.4 km away', '1.2 km away', '1.9 km away']"
203/308 Burwood Highway Burwood VIC 3125,$265 per week,"[-37.85100180000001, 145.1209171]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['1.4 km away', '2.1 km away', '8.9 km away']"
213/74 Queens Road Melbourne VIC 3004,$400 per week,"[-37.8522192, 144.9795815]","['1 Bed', '1 Bath', '− Parking']","213/74 Queens Road, Melbourne
Monarc enjoys an enviable location overlooking the tranquil waters of Albert Park lake and out towards Port Philip Bay. Here residents have an easy connection to 225 hectares of beautiful parklands, sports grounds and the lake itself, all of which are linked together in a designer development.","Friday, 14th October 2022",Apartment / Unit / Flat,"['1 km away', '1.5 km away', '3.3 km away']"
105/26 Barkly Street Brunswick East VIC 3057,$400.00,"[-37.7780408, 144.9763598]","['1 Bed', '1 Bath', '1 Parking']",Kathryn  Ambesi,Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.2 km away', '1.8 km away']"
Chanak Street Malvern East VIC 3145,$300,"[-37.8728985, 145.0412529]","['1 Bed', '1 Bath', '1 Parking']",Please send us an SMS on 0466 689 185 or place an enquiry through Domain if you have any questions or want to arrange an inspection time.,Available Now,Studio,"['0.3 km away', '1.4 km away', '6.2 km away']"
805/8 Hallenstein Street Footscray VIC 3011,$400.00,"[-37.8002864, 144.9081896]","['1 Bed', '1 Bath', '− Parking']","This property won't last long, submit your application ARG Property Management -The fastest and easiest way to apply for this property is through IGNITE using the Apply Online feature on realestate.com. You can apply before viewing if your application is Pre approved we can organise a private inspection. If you would like a virtual tour please contact me for a copy.",Available Now,Apartment / Unit / Flat,"['1 km away', '1.6 km away', '1.6 km away']"
33 Blackwood street North Melbourne VIC 3051,$1100 p/w,"[-37.8005616, 144.9554189]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 1st October 2022",Apartment / Unit / Flat,"['0.4 km away', '0.5 km away']"
4/259 Gower Street Preston VIC 3072,$300,"[-37.7406945, 145.0045803]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.8 km away', '3 km away']"
5408/500 Elizabeth Street Melbourne VIC 3000,$440 per week,"[-37.8072443, 144.9602814]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '1.2 km away']"
305/603 St Kilda Road Melbourne VIC 3004,$400 Per Week,"[-37.8509727, 144.9814527]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.9 km away', '1.4 km away', '3.5 km away']"
179/22 Kavanagh Street Southbank VIC 3006,$420.00,"[-37.82284060000001, 144.9658569]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1.3 km away', '2.6 km away', '3.1 km away']"
201/1 Westley Avenue Ivanhoe VIC 3079,$420.00,"[-37.7683978, 145.0442152]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 12th October 2022",Apartment / Unit / Flat,"['0.2 km away', '2.1 km away', '5 km away']"
4./66 Bruce Street Preston VIC 3072,$290.00 per week,"[-37.741287, 144.993605]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '1.1 km away', '1.8 km away']"
1/30 Aberdeen Grove Northcote VIC 3070,$295.00,"[-37.774562, 144.9921432]","['1 Bed', '1 Bath', '1 Parking']",** BOOK INSPECTION ONLINE **,Available Now,Apartment / Unit / Flat,"['0.2 km away', '1.2 km away']"
68/546 Flinders Street Melbourne VIC 3000,$280,"[-37.8205058, 144.9561717]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Studio,['2.6 km away']
9/1657 Sydney Road Campbellfield VIC 3061,$250 pw,"[-37.6714064, 144.955158]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['1 km away', '3.7 km away']"
2/78a Vines Road Hamlyn Heights VIC 3215,$285,"[-38.1215552, 144.327865]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Wednesday, 5th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.4 km away', '1.2 km away']"
4/99 Cowper Street Footscray VIC 3011,$280,"[-37.8054712, 144.9027886]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.2 km away', '1.8 km away', '1.8 km away']"
111L/378-390 St Georges Road Fitzroy North VIC 3068,$440,"[-37.7784848, 144.9882531]","['1 Bed', '1 Bath', '1 Parking']",Brooke Davis,"Monday, 17th October 2022",Apartment / Unit / Flat,"['0.2 km away', '0.5 km away', '1.6 km away']"
604/8 Olive York Way Brunswick West VIC 3055,$350,"[-37.7588916, 144.9395149]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",Apartment / Unit / Flat,"['0.4 km away', '2 km away']"
113/8 Olive York Way Brunswick West VIC 3055,$375 per week,"[-37.7588916, 144.9395149]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 14th October 2022",Apartment / Unit / Flat,"['0.4 km away', '2 km away']"
406/36 La Trobe St Melbourne VIC 3000,$485/week,"[-37.8081637, 144.967594]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.6 km away']"
1703/89-103 Gladstone Street South Melbourne VIC 3205,$460 Per Week,"[-37.83016300000001, 144.9500726]","['1 Bed', '1 Bath', '− Parking']",Kim Te,"Friday, 14th October 2022",Apartment / Unit / Flat,"['0.3 km away', '1 km away', '4.7 km away']"
3/5 Waterfern Grove Greenvale VIC 3059,$330.00 per week,"[-37.6207459, 144.8784245]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,['2.7 km away']
1101/105 Clarendon St Southbank VIC 3006,$420,"[-37.8271243, 144.9581274]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,"['0.5 km away', '1.8 km away', '3.9 km away']"
3004/57 City Road Southbank VIC 3006,$400 **PRIVATE INSPECTION AVAILABLE**,"[-37.8220209, 144.9657901]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 1st October 2022",Apartment / Unit / Flat,"['1.3 km away', '2.7 km away', '3 km away']"
3/57 Phoenix Street Sunshine North VIC 3020,$220 Per Week,"[-37.77699339999999, 144.8422321]","['1 Bed', '1 Bath', '− Parking']",This nice unit is located in a quiet street for comfort living.,Available Now,Apartment / Unit / Flat,"['0.7 km away', '2.2 km away', '3.4 km away']"
7/206 Canterbury Road St Kilda West VIC 3182,$330 per week,"[-37.8560838, 144.9729543]","['1 Bed', '1 Bath', '1 Parking']","This lovely one bedroom elevated apartment is ideally located within walking distance to Fitzroy Street and the Albert Park Lake area. Comprising of separate lounge including a balcony with neat kitchen with gas appliances, the apartment makes inner city living easy. Separate tiled bathroom with laundry, shower and bath facilities and even heating and cooling! The security entrance to the building",Available Now,Apartment / Unit / Flat,"['0.5 km away', '2.6 km away', '3.5 km away']"
21/17A Milton Street Elwood VIC 3184,$350 per week,"[-37.8748355, 144.9876129]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '5.8 km away']"
109B/36 Collins Street Essendon VIC 3040,$350pw $1521pcm,"[-37.7442165, 144.9078969]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.5 km away', '1 km away', '7.4 km away']"
3.4/1045-1059 Heidelberg Road Ivanhoe VIC 3079,$400 per week,"[-37.77478809999999, 145.0391789]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 30th September 2022",Apartment / Unit / Flat,"['1 km away', '2.4 km away', '4.7 km away']"
4 Cirque Drive Footscray VIC 3011,$300 Per Week,"[-37.7992593, 144.8965849]","['1 Bed', '1 Bath', '− Parking']","The location is fantastic, with shops, a train station &amp; Footscray market, shops and a variety of restaurants and cafes, literally at your doorstep.
Only 7Km approx. to the CBD.
This near-new modern one-bedroom apartment situated on the 2nd-floor features, an open plan kitchen with stainless steel appliances, a Caesar stone bench, and dishwasher, a spacious bedroom with built-in robes and a split",Available Now,Apartment / Unit / Flat,"['0.2 km away', '0.4 km away', '0.9 km away']"
