name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
127 Drummond Street Carlton VIC 3053,$980pw/ $4298pcm,"[-37.80358, 144.967673]","['3 Beds', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.2 km away', '1.3 km away']"
11 Wave Street Elwood VIC 3184,$980 Per Week,"[-37.8842271, 144.9899913]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 8th October 2022",House,"['0.3 km away', '0.5 km away', '7.9 km away']"
97A Ogilvie Street Essendon VIC 3040,$980 per week,"[-37.745801, 144.893081]","['4 Beds', '2 Baths', '2 Parking']","An immaculate state of the art home of distinction and stylish quality, with bright open spaces at every turn, this extensive family residence is a showpiece of contemporary elegance and premium living. Designed with flexibility and generosity in mind features include open-plan living and dining, an elaborate contemporary kitchen with Smeg appliances, four bedrooms with opulent master comprising",Available Now,Townhouse,"['0.4 km away', '1 km away', '6.1 km away']"
3/343-345 Glenferrie Road Malvern VIC 3144,$980.00,"[-37.8532567, 145.0294647]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Tuesday, 1st November 2022",Apartment / Unit / Flat,"['0.5 km away', '2.1 km away', '7.9 km away']"
4802/27 Therry Street Melbourne VIC 3000,$980 per week,"[-37.8069882, 144.9610136]","['2 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 31st October 2022",Apartment / Unit / Flat,"['0.9 km away', '1.2 km away']"
1602/270 King Street Melbourne VIC 3000,$980 per week,"[-37.813751, 144.9550317]","['3 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['1.9 km away']
619/1 Freshwater Place  Southbank VIC 3006,$980pw Stay 1 mth plus,"[-37.82606121944571, 144.96225599537507]","['1 Bed', '1 Bath', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.8 km away', '2.1 km away', '3.6 km away']"
2411/1 Freshwater Place Southbank VIC 3006,$980pw - Stay 1 mth+,"[-37.8219262, 144.962153]","['1 Bed', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 31st October 2022",Apartment / Unit / Flat,"['1.1 km away', '2.4 km away', '3.3 km away']"
12 Valiant Street Abbotsford VIC 3067,$975 per week,"[-37.80096899999999, 144.9989433]","['3 Beds', '2 Baths', '2 Parking']",Jess Eude,Available Now,Townhouse,['0.8 km away']
2B Parker St Brighton East VIC 3187,$975 weekly,"[-37.9193325, 145.0182278]","['3 Beds', '2 Baths', '2 Parking']",*** YOU MUST PRE-REGISTER TO ATTEND THE SCHEDULED INSPECTION ***,Available Now,House,"['0.1 km away', '1.6 km away', '3.9 km away']"
78 Marriage Rd Brighton East VIC 3187,$975 weekly,"[-37.9199591, 145.0172807]","['4 Beds', '2 Baths', '1 Parking']","This sprawling, elegant home has so much to love, with charm, style and period features combining with generous spaces to present an eminently comfortable family environment. Solid timber floors flow throughout and lead you from the large entry into the formal lounge and adjoining dining room. Both feature that wonderful natural light that is so evident, and welcome, as you experience this home",Available Now,House,"['0.2 km away', '1.6 km away', '4 km away']"
211A Brunswick St Fitzroy VIC 3065,$975.00,"[-37.8009165, 144.9777977]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.4 km away', '1.1 km away', '6.7 km away']"
4A Queen Street Richmond VIC 3121,$975 per week,"[-37.8262731, 145.0109095]","['3 Beds', '2 Baths', '1 Parking', '170.01m² ']",Phone enquiry code for this property : 9316,"Thursday, 13th October 2022",Townhouse,"['0.5 km away', '0.9 km away', '1.2 km away']"
35 Bateman Street Hampton VIC 3188,$970.00,"[-37.933753, 145.0153356]","['4 Beds', '2 Baths', '− Parking']","This newly renovated 4 bedroom 2 bathroom family home is situated only moments to schools ,parkland, cafes &amp; shops. Comprises: entry into living room, brand new designer stone kitchen with stainless steel appliances including dishwasher, huge open plan family room/adjoining dining, master bedroom with stunning ensuite bathroom with shower over bath, vanity &amp; WC, BIR'S Features: polished","Monday, 31st October 2022",House,"['1 km away', '1.5 km away', '4.2 km away']"
26 Washington Avenue Malvern East VIC 3145,$970,"[-37.8817461, 145.0599758]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '2 km away', '5 km away']"
4 Palfreyman Street South Yarra VIC 3141,$970 Per Week,"[-37.844978, 144.997811]","['3 Beds', '1 Bath', '1 Parking']","This contemporary styled home offers a flexible open plan living set over two spacious floors with three outdoor areas, and is just a stone throw away from the popular cafes, restaurants and shops of Chapel St, Prahran Markets and The Jam Factory.
The ground floor consists of:
- Generous sized kitchen with island bench over looking lounge area, featuring stainless steel appliances, gas cooking",Available Now,House,"['0.9 km away', '1.1 km away', '2.9 km away']"
503/45 Nott Street Port Melbourne VIC 3207,$966pw - Stay 1 mth+,"[-37.8415639, 144.9376004]","['1 Bed', '1 Bath', '− Parking']","Furnished apartments include all utilities. 100's to choose, Book online.","Saturday, 5th November 2022",Apartment / Unit / Flat,"['0.7 km away', '0.8 km away', '14.5 km away']"
16B Keswick Street Bentleigh East VIC 3165,$965.00,"[-37.9103419, 145.0696027]","['4 Beds', '4 Baths', '2 Parking']",Features of the home:,Available Now,Townhouse,"['0.9 km away', '1.8 km away', '1.9 km away']"
445A Balcombe Rd Beaumaris VIC 3193,$960 per week,"[-37.9785285, 145.0354498]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 29th October 2022",House,"['0.4 km away', '0.5 km away', '1.6 km away']"
17A Julis Street Bentleigh East VIC 3165,$952 per week,"[-37.9096141, 145.0789293]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '1.7 km away', '2.4 km away']"
68 Merton Street Albert Park VIC 3206,$950 per week,"[-37.8432392, 144.9542251]","['4 Beds', '1 Bath', '− Parking']",Zoe Seferovich,Available Now,House,"['0.2 km away', '0.6 km away', '1.3 km away']"
4/77 Hitchcock Avenue Barwon Heads VIC 3227,$950 Per Week,"[-38.278744, 144.491935]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.5 km away', '11.3 km away']"
9B Gordon Street Bentleigh VIC 3204,$950 per week,"[-37.9276291, 145.0312449]","['3 Beds', '2 Baths', '1 Parking']","A single level sensation with elegant family flair, this impressive 3-bedroom 2-bathroom abode will most definitely compliment your high calibre &amp; modern lifestyle.
With considerable proportions and capturing a wealth of natural light, this impressive residence is finished to a high standard. An elongated hallway introduces hardwood floors, sky lighting, a bright and spacious open plan living","Tuesday, 25th October 2022",House,"['0.9 km away', '1.4 km away', '2.7 km away']"
28 Gardeners Road Bentleigh East VIC 3165,$950.00,"[-37.917265, 145.0627969]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Monday, 17th October 2022",House,"['1 km away', '1.1 km away', '1.2 km away']"
8B Valerie Street Bentleigh East VIC 3165,$950,"[-37.9332353, 145.0520292]","['4 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Saturday, 22nd October 2022",Townhouse,"['0.3 km away', '0.9 km away', '1.1 km away']"
7 Arnold Rd Brighton East VIC 3187,$950 per week,"[-37.9304973, 145.0233079]","['4 Beds', '2 Baths', '4 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.2 km away', '1.8 km away', '3.4 km away']"
27 Creswick St Brighton East VIC 3187,Leased,"[-37.9280946, 145.0156878]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '1.2 km away', '4.1 km away']"
39 Comer Street Brighton East VIC 3187,$950.00,"[-37.9266675, 145.0126099]","['4 Beds', '2 Baths', '2 Parking']",Elizabeth Lopez,Available Now,House,"['0.9 km away', '1.1 km away', '4.3 km away']"
318 Cardigan Street Carlton VIC 3053,$950.00 per week,"[-37.797374, 144.966264]","['6 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '0.9 km away']"
29 Rose Street Coburg VIC 3058,$950 Per Week,"[-37.744497, 144.9467081]","['6 Beds', '2 Baths', '2 Parking']","In a prime location renowned for its quality family homes and inner-urban convenience, this classic, larger than average Californian Bungalow provides an instantly enjoyable environment. Freshly painted inviting interior with high ceilings comprising of six bedrooms (all with BIRs) across two levels, two central bathrooms across both levels, 3 toilets, large open living/meals area and adjoining",Available Now,House,"['0.3 km away', '2 km away']"
34 Keele Street Collingwood VIC 3066,$950 per week,"[-37.7969586, 144.9864521]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['0.5 km away', '0.8 km away', '6.3 km away']"
43 Fourth Loop Connewarre VIC 3227,$950 weekly,"[-38.2766659, 144.460477]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.4 km away', '12.7 km away']"
306/30 Newquay Promenade Docklands VIC 3008,"$950PW, $4128PCM","[-37.8145362, 144.9424083]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,['2.3 km away']
3 Clematis Rise Eltham North VIC 3095,$950 pw/ $4128 pcm,"[-37.6943866, 145.145818]","['6 Beds', '2 Baths', '2 Parking', '1953.72m² ']",IMPORTANT: You must register for the inspection to ensure you are notified of any changes to the inspection.,"Tuesday, 25th October 2022",House,"['0.7 km away', '1 km away']"
14A Jackson Road Highett VIC 3190,$950.00,"[-37.9543458, 145.0441913]","['4 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['1.4 km away', '1.9 km away', '3.4 km away']"
19 Henry Street Kensington VIC 3031,$950 Per Week,"[-37.7949024, 144.9281604]","['4 Beds', '3 Baths', '− Parking']","This fully-renovated four-bedroom, three bathroom residence has been impressively redesigned delivering unbeatable lifestyle and instant appeal. From the moment you step in you will be impressed with the American oak and hardwood polished solid doors throughout, high ceilings and modern, clean lines. Consisting of two bedrooms downstairs with gas fire places and stunning floorboards, a spacious",Available Now,House,"['0.2 km away', '1.4 km away', '9.6 km away']"
41 Chadstone Road Malvern East VIC 3145,"$950pw/$4,128pcm","[-37.8835895, 145.07852]","['5 Beds', '2 Baths', '3 Parking']",Jason Lee,Available Now,House,"['0.4 km away', '3.1 km away', '5 km away']"
1299 Dandenong Rd Malvern East VIC 3145,$950.00,"[-37.8853792, 145.0746428]","['5 Beds', '4 Baths', '6 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 28th October 2022",House,"['0.4 km away', '3.2 km away', '4.7 km away']"
5310/500 Elizabeth Street Melbourne VIC 3000,$950,"[-37.8072443, 144.9602814]","['3 Beds', '2 Baths', '1 Parking']",****Better offers can be negotiable with the landlord*******,Available Now,Apartment / Unit / Flat,"['1 km away', '1.2 km away']"
1004/120 Abeckett Street Melbourne VIC 3000,$950 per week,"[-37.8093086, 144.9597389]","['2 Beds', '2 Baths', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Sunday, 30th October 2022",Apartment / Unit / Flat,"['1.2 km away', '1.4 km away']"
7910/228 La Trobe Street Melbourne VIC 3000,$950 per week,"[-37.8097514, 144.9626141]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1.5 km away']"
37 Beach Road Mentone VIC 3194,$950 pw,"[-37.9856825, 145.0524109]","['3 Beds', '2 Baths', '2 Parking']","*OPEN FOR INSPECTION TIME TO BE SCHEDULED, PLEASE REGISTER YOUR INTEREST VIA EMAIL*",Available Now,House,"['0.6 km away', '1.3 km away', '1.7 km away']"
30A Mentone Parade Mentone VIC 3194,$950 per week,"[-37.989731, 145.0651715]","['4 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg","Friday, 7th October 2022",House,"['0.8 km away', '1.4 km away', '2.5 km away']"
14 & 14A Milfay Avenue Moonee Ponds VIC 3039,$950pw/$4128pcm,"[-37.767328, 144.9192267]","['5 Beds', '3 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.9 km away', '2.1 km away', '8.1 km away']"
71 Balcombe Drive Mount Martha VIC 3934,$950.00,"[-38.2519742, 145.0630768]","['4 Beds', '2 Baths', '2 Parking']",Caroline Masik,"Wednesday, 12th October 2022",House,"['0.7 km away', '3.8 km away', '16.3 km away']"
34a St Albans Street Mount Waverley VIC 3149,$950 per week,"[-37.8736601, 145.1342532]","['4 Beds', '2 Baths', '2 Parking']",PROPERTY ID: 112553 (quote when calling),Available Now,House,"['0.6 km away', '0.9 km away', '11.6 km away']"
27 Carroll Street North Melbourne VIC 3051,$950.00,"[-37.7953063, 144.9455898]","['3 Beds', '1 Bath', '− Parking']",Jayde Cashion,Available Now,House,"['0.6 km away', '0.9 km away']"
302/106 Munster Terrace North Melbourne VIC 3051,$950pw / $4128pcm,"[-37.8007023, 144.9431762]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Apartment / Unit / Flat,"['0.7 km away', '1.2 km away']"
3/1845 Dandenong Road Oakleigh East VIC 3166,LEASED,"[-37.9080559, 145.1178548]","['4 Beds', '3 Baths', '2 Parking']",Steven Zarokostas,Available Now,Townhouse,"['0.6 km away', '1.2 km away', '2.9 km away']"
40 Cambridge Street Port Melbourne VIC 3207,$950,"[-37.8339934, 144.9374606]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.4 km away', '0.5 km away', '15 km away']"
47/2 Esplanade West Port Melbourne VIC 3207,$950 per week,"[-37.8440596, 144.941052]","['2 Beds', '2 Baths', '1 Parking']","Located in the luxurious HMAS building, this stunning fully-furnished apartment is ready for the discerning executive to move into and enjoy.
With breathtaking, uninterrupted bay views from every room, this apartment boasts an open plan kitchen with stainless steel Ilvie appliances, dining/living room leading to a large balcony, master bedroom with built-in robes and study alcove with its own",Available Now,Apartment / Unit / Flat,"['0.6 km away', '0.8 km away', '1.2 km away']"
32A Foch Street Reservoir VIC 3073,$950.00,"[-37.7282315, 145.0120324]","['4 Beds', '3 Baths', '2 Parking']","To book an inspection for this property, please click on the Email Agent tab and we will respond instantly with available inspection times. Please ensure you register to inspect or else the inspection will not go ahead.
This elegant residence has privacy and style from the minute you open the front door - nothing has been overlooked. Creativity and attention has gone into every single aspect of",Available Now,House,"['0.3 km away', '1.5 km away', '4.5 km away']"
145 Burnley Street Richmond VIC 3121,$950 per week,"[-37.8171201, 145.0090262]","['3 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.3 km away', '0.6 km away', '0.6 km away']"
38 Highett Street Richmond VIC 3121,$950 per week,"[-37.815199, 144.992482]","['3 Beds', '1 Bath', '1 Parking']",Adam Frauman,Available Now,House,"['0.3 km away', '0.8 km away', '0.9 km away']"
4/337 Dromana Parade Safety Beach VIC 3936,$950 per week,"[-38.3086686, 144.9959305]","['4 Beds', '3 Baths', '2 Parking']","Be the first to live in this brand new premium luxurious townhouse and call this beachside, light filled residence you new home! Perfectly positioned and only 1 minute walk to the beach. ",Available Now,House,"['4 km away', '4.1 km away']"
6 Lyell Street South Melbourne VIC 3205,$950.00 per week,"[-37.836427, 144.951454]","['3 Beds', '1 Bath', '− Parking']",To register to attend an open for inspection please click the Request an Inspection button. ,Available Now,House,"['0.6 km away', '0.8 km away', '1 km away']"
188 Ferrars Street South Melbourne VIC 3205,$950 per week,"[-37.8324814, 144.9543972]","['3 Beds', '2 Baths', '1 Parking']","**$950 per week for the first 6 months, with the rent increasing to $1,000 per week for the remaining 6 months**",Available Now,House,"['0.4 km away', '1.2 km away', '1.5 km away']"
2/1 Alexandra Avenue South Yarra VIC 3141,$950 Per Week,"[-37.8286741, 144.9851714]","['2 Beds', '2 Baths', '1 Parking']",Caleb Griffin,Available Now,Apartment / Unit / Flat,"['1.4 km away', '2 km away', '2 km away']"
214/9 Darling Street South Yarra VIC 3141,$950 per week,"[-37.8379183, 144.9911746]","['3 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.5 km away', '2.5 km away']"
